ImageID,Prediction,GroundTruth
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_3_700_6.TIF,627.7876885407616,700.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_4_66_6.TIF,97.18199626588945,66.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_5_144_6.TIF,160.9905607850788,144.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_6_42_6.TIF,98.98693624878248,42.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_7_464_6.TIF,428.16757941479193,464.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_8_400_6.TIF,370.7032223776863,400.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_006_7702/2022_02_19_10_100073_DJI_006_-38.236024416666666_145.53021508333336_-161.40_9_209_6.TIF,211.01435220876255,209.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_10_51_6.TIF,82.37692769418007,51.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_11_285_6.TIF,232.1983079264641,285.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_12_44_6.TIF,77.57251955851035,44.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_13_261_6.TIF,226.06018861390845,261.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_14_205_6.TIF,184.22417331928358,205.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_15_237_6.TIF,200.60371448194164,237.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_16_207_6.TIF,185.44469578849393,207.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_17_157_6.TIF,146.67318089327597,157.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_18_228_6.TIF,207.19374149461356,228.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_19_292_6.TIF,252.65677724733104,292.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_1_137_6.TIF,132.27793192635897,137.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_20_189_6.TIF,191.0002705425612,189.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_21_97_6.TIF,121.02124852330135,97.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_22_245_6.TIF,224.72806592626299,245.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_23_214_6.TIF,199.81304289106998,214.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_24_46_6.TIF,77.35875727386811,46.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_25_235_6.TIF,217.23066289796444,235.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_2_151_6.TIF,155.96826229311802,151.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_3_62_6.TIF,95.42359786902155,62.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_4_111_6.TIF,124.62894911005965,111.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_5_277_6.TIF,244.56881039828195,277.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_6_72_6.TIF,97.10112307761565,72.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_7_274_6.TIF,239.68236742279765,274.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_8_292_6.TIF,245.27330716270723,292.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_007_4585/2022_02_19_10_100073_DJI_007_-38.2360615_145.53030397222224_+122.00_9_216_6.TIF,198.04951851676373,216.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_10_159_6.TIF,151.04181867659813,159.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_11_248_6.TIF,217.5533971115554,248.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_12_8_6.TIF,58.12245759197024,8.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_13_109_6.TIF,124.10756419482065,109.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_14_99_6.TIF,118.2073553029325,99.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_15_264_6.TIF,213.26767382282088,264.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_16_10_6.TIF,56.524074062931916,10.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_17_181_6.TIF,180.28526226524414,181.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_18_88_6.TIF,114.82715517319193,88.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_19_250_6.TIF,216.57156198363595,250.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_1_267_6.TIF,220.46708052003282,267.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_20_134_6.TIF,145.94033234370116,134.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_21_272_6.TIF,241.6739782198722,272.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_22_220_6.TIF,191.83936665715208,220.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_23_154_6.TIF,153.14810766887337,154.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_24_100_6.TIF,116.6444701192271,100.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_25_250_6.TIF,216.5917179063485,250.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_2_230_6.TIF,206.6442289658239,230.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_3_184_6.TIF,177.6791497129487,184.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_4_268_6.TIF,227.85111099177115,268.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_5_152_6.TIF,150.7385288771644,152.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_6_252_6.TIF,212.92597522910916,252.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_7_103_6.TIF,121.87397028489488,103.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_8_261_6.TIF,228.9804728371477,261.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_008_4307/2022_02_19_10_100073_DJI_008_-38.23610238888889_145.53038422222224_+122.40_9_44_6.TIF,75.13848460541438,44.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_10_154_6.TIF,151.0620270452667,154.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_11_180_6.TIF,168.87108254662004,180.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_12_213_6.TIF,189.84817303315089,213.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_13_22_6.TIF,55.7994032430095,22.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_14_287_6.TIF,242.65608535901288,287.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_15_293_6.TIF,250.39601367886408,293.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_16_295_6.TIF,249.64122301249776,295.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_17_5_6.TIF,59.79597625358262,5.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_18_34_6.TIF,74.68072785799674,34.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_19_293_6.TIF,252.63554297810242,293.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_1_173_6.TIF,166.0297699383549,173.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_20_219_6.TIF,207.90313010519466,219.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_21_7_6.TIF,50.492965868701745,7.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_22_235_6.TIF,200.3328014183088,235.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_23_257_6.TIF,222.85727913585373,257.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_24_21_6.TIF,72.64767737926346,21.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_25_196_6.TIF,183.4897753022937,196.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_2_77_6.TIF,97.96621372634044,77.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_3_153_6.TIF,158.7633443916925,153.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_4_85_6.TIF,105.0079051862256,85.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_5_100_6.TIF,122.26591018561717,100.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_6_70_6.TIF,91.04719359323745,70.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_7_69_6.TIF,87.96149779853445,69.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_8_139_6.TIF,145.95952164372508,139.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_009_3666/2022_02_19_10_100073_DJI_009_-38.236140444444445_145.53045958333334_+122.50_9_89_6.TIF,117.64004715978956,89.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_10_191_6.TIF,171.5705995818,191.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_11_105_6.TIF,112.24090263107988,105.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_12_26_6.TIF,67.26708251817531,26.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_13_5_6.TIF,35.1922751031219,5.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_14_256_6.TIF,220.9920287849246,256.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_15_85_6.TIF,111.14067343091646,85.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_16_55_6.TIF,93.05794627422611,55.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_17_190_6.TIF,174.27638108362032,190.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_18_238_6.TIF,207.15697250325198,238.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_19_170_6.TIF,172.43627549839584,170.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_1_247_6.TIF,215.69717814499026,247.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_20_244_6.TIF,223.6866025439355,244.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_21_8_6.TIF,52.07269456225022,8.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_22_184_6.TIF,165.00623133539315,184.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_23_159_6.TIF,154.05948076566256,159.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_24_180_6.TIF,168.29115440525942,180.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_25_42_6.TIF,78.05898849265586,42.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_2_262_6.TIF,220.75398675129867,262.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_3_58_6.TIF,78.1871304358893,58.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_4_17_6.TIF,54.35153915583457,17.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_5_103_6.TIF,124.63364287898851,103.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_6_86_6.TIF,107.037139729778,86.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_7_163_6.TIF,163.7170871694853,163.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_8_14_6.TIF,62.089672036442416,14.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_010_3206/2022_02_19_10_100073_DJI_010_-38.23618061111111_145.53053958333334_+122.50_9_118_6.TIF,125.1954897304524,118.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_10_99_6.TIF,114.54741455211843,99.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_11_244_6.TIF,225.82014798218788,244.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_12_201_6.TIF,180.24030434290665,201.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_13_201_6.TIF,194.2307169823055,201.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_14_212_6.TIF,200.7475265450638,212.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_15_292_6.TIF,248.83343124393954,292.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_16_200_6.TIF,195.36621998490605,200.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_17_230_6.TIF,207.23919046614432,230.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_18_252_6.TIF,235.37367831570123,252.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_19_106_6.TIF,119.19505593110128,106.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_1_229_6.TIF,219.1448421711496,229.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_20_35_6.TIF,75.84151835982945,35.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_21_143_6.TIF,151.43486031606994,143.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_22_280_6.TIF,243.93412662587474,280.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_23_181_6.TIF,168.8314995282064,181.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_24_276_6.TIF,236.1070896829534,276.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_25_145_6.TIF,148.87450298365118,145.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_2_26_6.TIF,70.45505629512465,26.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_3_241_6.TIF,210.65200917533394,241.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_4_222_6.TIF,194.51090553826123,222.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_5_191_6.TIF,187.62284763298393,191.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_6_119_6.TIF,141.28455669282732,119.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_7_127_6.TIF,138.8728151828105,127.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_8_73_6.TIF,96.45854075882662,73.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_011_4427/2022_02_19_10_100073_DJI_011_-38.236218972222225_145.53061661111113_+127.80_9_102_6.TIF,126.04670749701795,102.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_10_267_6.TIF,251.02400080929743,267.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_11_1147_6.TIF,917.248829154773,1147.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_12_286_6.TIF,261.51779385530944,286.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_13_549_6.TIF,479.5441635924153,549.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_14_401_6.TIF,342.53296507214066,401.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_15_69_6.TIF,111.62634317291793,69.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_16_152_6.TIF,155.93454886780358,152.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_17_46_6.TIF,143.44079414801044,46.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_18_181_6.TIF,188.01418130178163,181.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_19_1199_6.TIF,937.6065319070296,1199.0
Drone/2022-02-19/DCIM/100FPLAN/RGB/DJI_012_9838/2022_02_19_10_100073_DJI_012_-38.2363775_145.53071455555556_-166.50_1_111_6.TIF,116.745625670189,111.0
